#MAP=belgium
#PROTOCOL=G-NAV
#
X=3.851388;Y=50.747002;A=1633.3;S=121.9;V=110.0;H=76;C=71;WY=-2.5;WX=0.2;
X=3.851506;Y=50.747025;A=1633.1;S=121.4;V=110.0;H=79;C=74;WY=-2.5;WX=0.2;
#
X=3.851619;Y=50.747044;A=1633.0;S=120.9;V=110.0;H=82;C=77;WY=-2.5;WX=0.2;
X=3.851739;Y=50.747059;A=1632.7;S=120.4;V=110.0;H=85;C=80;WY=-2.5;WX=0.2;
#
X=3.851857;Y=50.747066;A=1632.5;S=120.0;V=110.0;H=88;C=83;WY=-2.5;WX=0.2;
X=3.851974;Y=50.747074;A=1632.2;S=119.5;V=110.1;H=91;C=86;WY=-2.5;WX=0.2;
#
X=3.852092;Y=50.747078;A=1631.9;S=119.1;V=110.2;H=94;C=89;WY=-2.5;WX=0.2;
X=3.852210;Y=50.747074;A=1631.6;S=118.8;V=110.3;H=97;C=92;WY=-2.5;WX=0.2;
#
X=3.852326;Y=50.747070;A=1631.3;S=118.4;V=110.4;H=100;C=95;WY=-2.5;WX=0.2;
X=3.852442;Y=50.747059;A=1630.9;S=118.1;V=110.6;H=103;C=98;WY=-2.5;WX=0.2;
#
X=3.852556;Y=50.747047;A=1630.5;S=117.8;V=110.7;H=106;C=102;WY=-2.5;WX=0.2;
X=3.852662;Y=50.747028;A=1630.2;S=117.5;V=110.9;H=109;C=104;WY=-2.5;WX=0.2;
#
X=3.852780;Y=50.747009;A=1629.7;S=117.3;V=111.1;H=112;C=108;WY=-2.5;WX=0.2;
X=3.852889;Y=50.746983;A=1629.3;S=117.0;V=111.3;H=115;C=111;WY=-2.5;WX=0.2;
#
X=3.852995;Y=50.746956;A=1628.9;S=116.8;V=111.5;H=118;C=114;WY=-2.5;WX=0.2;
X=3.853099;Y=50.746922;A=1628.4;S=116.7;V=111.7;H=121;C=117;WY=-2.5;WX=0.2;
#
X=3.853199;Y=50.746887;A=1628.0;S=116.5;V=112.0;H=124;C=120;WY=-2.5;WX=0.2;
X=3.853296;Y=50.746845;A=1627.5;S=116.4;V=112.2;H=127;C=124;WY=-2.5;WX=0.2;
#
X=3.853389;Y=50.746803;A=1627.1;S=116.3;V=112.4;H=130;C=127;WY=-2.5;WX=0.2;
X=3.853479;Y=50.746758;A=1626.6;S=116.1;V=112.6;H=133;C=130;WY=-2.5;WX=0.2;
#
X=3.853564;Y=50.746712;A=1626.2;S=116.1;V=112.8;H=136;C=133;WY=-2.5;WX=0.2;
X=3.853645;Y=50.746658;A=1625.7;S=116.0;V=113.1;H=139;C=136;WY=-2.5;WX=0.2;
#
X=3.853721;Y=50.746605;A=1625.3;S=115.9;V=113.3;H=142;C=139;WY=-2.5;WX=0.2;
X=3.853792;Y=50.746548;A=1624.9;S=115.9;V=113.4;H=145;C=143;WY=-2.5;WX=0.2;
#
X=3.853858;Y=50.746490;A=1624.5;S=115.8;V=113.6;H=148;C=146;WY=-2.5;WX=0.2;
X=3.853919;Y=50.746426;A=1624.1;S=115.8;V=113.8;H=151;C=149;WY=-2.5;WX=0.2;
#
X=3.853974;Y=50.746365;A=1623.7;S=115.7;V=113.9;H=154;C=152;WY=-2.5;WX=0.2;
X=3.854024;Y=50.746300;A=1623.3;S=115.7;V=114.0;H=157;C=155;WY=-2.5;WX=0.2;
#
X=3.854068;Y=50.746231;A=1623.0;S=115.7;V=114.1;H=160;C=159;WY=-2.5;WX=0.2;
X=3.854105;Y=50.746162;A=1622.7;S=115.6;V=114.2;H=163;C=162;WY=-2.5;WX=0.2;
#
X=3.854137;Y=50.746094;A=1622.4;S=115.6;V=114.2;H=166;C=165;WY=-2.5;WX=0.2;
X=3.854163;Y=50.746025;A=1622.2;S=115.6;V=114.2;H=169;C=168;WY=-2.5;WX=0.2;
#
X=3.854182;Y=50.745953;A=1621.9;S=115.6;V=114.2;H=172;C=171;WY=-2.5;WX=0.2;
X=3.854195;Y=50.745880;A=1621.7;S=115.5;V=114.2;H=175;C=174;WY=-2.5;WX=0.2;
#
X=3.854201;Y=50.745819;A=1621.6;S=115.5;V=114.2;H=177;C=177;WY=-2.5;WX=0.2;
X=3.854202;Y=50.745735;A=1621.4;S=115.5;V=114.1;H=181;C=181;WY=-2.5;WX=0.2;
#
X=3.854196;Y=50.745663;A=1621.3;S=115.4;V=114.0;H=184;C=184;WY=-2.5;WX=0.2;
X=3.854185;Y=50.745594;A=1621.2;S=115.4;V=113.9;H=187;C=187;WY=-2.5;WX=0.2;
#
X=3.854166;Y=50.745522;A=1621.1;S=115.4;V=113.7;H=190;C=190;WY=-2.5;WX=0.2;
X=3.854141;Y=50.745449;A=1621.0;S=115.3;V=113.6;H=193;C=194;WY=-2.5;WX=0.2;
#
X=3.854110;Y=50.745380;A=1621.0;S=115.3;V=113.4;H=195;C=197;WY=-2.5;WX=0.2;
X=3.854076;Y=50.745316;A=1620.9;S=115.3;V=113.2;H=198;C=200;WY=-2.5;WX=0.2;
#
X=3.854030;Y=50.745247;A=1620.9;S=115.3;V=113.0;H=201;C=203;WY=-2.5;WX=0.2;
X=3.853982;Y=50.745182;A=1620.9;S=115.3;V=112.8;H=204;C=206;WY=-2.5;WX=0.2;
#
X=3.853928;Y=50.745117;A=1620.9;S=115.3;V=112.5;H=207;C=209;WY=-2.5;WX=0.2;
X=3.853868;Y=50.745056;A=1621.0;S=115.3;V=112.3;H=210;C=213;WY=-2.5;WX=0.2;
#
X=3.853821;Y=50.745010;A=1621.0;S=115.4;V=112.1;H=212;C=215;WY=-2.5;WX=0.2;
X=3.853733;Y=50.744938;A=1621.0;S=115.4;V=111.8;H=216;C=219;WY=-2.5;WX=0.2;
#
X=3.853658;Y=50.744884;A=1621.1;S=115.5;V=111.6;H=219;C=222;WY=-2.5;WX=0.2;
X=3.853579;Y=50.744835;A=1621.1;S=115.6;V=111.3;H=222;C=225;WY=-2.5;WX=0.2;
#
X=3.853501;Y=50.744789;A=1621.1;S=115.7;V=111.1;H=225;C=228;WY=-2.5;WX=0.2;
X=3.853407;Y=50.744740;A=1621.2;S=115.8;V=110.9;H=228;C=231;WY=-2.5;WX=0.2;
#
X=3.853315;Y=50.744694;A=1621.2;S=116.0;V=110.6;H=231;C=235;WY=-2.5;WX=0.2;
X=3.853220;Y=50.744656;A=1621.2;S=116.2;V=110.4;H=234;C=238;WY=-2.5;WX=0.2;
#
X=3.853121;Y=50.744617;A=1621.2;S=116.4;V=110.2;H=237;C=241;WY=-2.5;WX=0.2;
X=3.853018;Y=50.744587;A=1621.2;S=116.7;V=110.1;H=240;C=244;WY=-2.5;WX=0.2;
#
X=3.852920;Y=50.744556;A=1621.1;S=116.9;V=109.9;H=243;C=247;WY=-2.5;WX=0.2;
X=3.852805;Y=50.744530;A=1621.1;S=117.2;V=109.7;H=246;C=250;WY=-2.5;WX=0.2;
#
X=3.852725;Y=50.744514;A=1621.0;S=117.5;V=109.7;H=248;C=252;WY=-2.5;WX=0.2;
X=3.852583;Y=50.744488;A=1620.9;S=117.9;V=109.5;H=252;C=256;WY=-2.5;WX=0.2;
#
X=3.852469;Y=50.744473;A=1620.8;S=118.3;V=109.4;H=255;C=259;WY=-2.5;WX=0.2;
X=3.852354;Y=50.744461;A=1620.6;S=118.7;V=109.4;H=258;C=262;WY=-2.5;WX=0.2;
#
X=3.852237;Y=50.744453;A=1620.4;S=119.1;V=109.3;H=261;C=265;WY=-2.5;WX=0.2;
X=3.852120;Y=50.744450;A=1620.3;S=119.6;V=109.3;H=264;C=268;WY=-2.5;WX=0.2;
#
X=3.852002;Y=50.744450;A=1620.0;S=120.1;V=109.4;H=267;C=271;WY=-2.5;WX=0.2;
X=3.851891;Y=50.744453;A=1619.8;S=120.5;V=109.4;H=270;C=274;WY=-2.5;WX=0.2;
#
X=3.851765;Y=50.744465;A=1619.5;S=121.1;V=109.5;H=273;C=277;WY=-2.5;WX=0.2;
X=3.851647;Y=50.744476;A=1619.2;S=121.6;V=109.5;H=276;C=280;WY=-2.5;WX=0.2;
#
X=3.851529;Y=50.744492;A=1618.9;S=122.2;V=109.6;H=279;C=283;WY=-2.5;WX=0.2;
X=3.851417;Y=50.744511;A=1618.6;S=122.7;V=109.8;H=282;C=286;WY=-2.5;WX=0.2;
#
X=3.851328;Y=50.744526;A=1618.3;S=123.2;V=109.9;H=284;C=288;WY=-2.5;WX=0.2;
X=3.851183;Y=50.744560;A=1617.9;S=123.9;V=110.1;H=288;C=292;WY=-2.5;WX=0.2;
#
X=3.851071;Y=50.744595;A=1617.5;S=124.5;V=110.2;H=291;C=295;WY=-2.5;WX=0.2;
X=3.850961;Y=50.744629;A=1617.1;S=125.1;V=110.4;H=294;C=297;WY=-2.5;WX=0.2;
#
X=3.850853;Y=50.744667;A=1616.6;S=125.7;V=110.6;H=297;C=300;WY=-2.5;WX=0.2;
X=3.850748;Y=50.744709;A=1616.2;S=126.3;V=110.8;H=300;C=303;WY=-2.5;WX=0.2;
#
X=3.850660;Y=50.744747;A=1615.8;S=126.8;V=111.0;H=303;C=306;WY=-2.5;WX=0.2;
X=3.850560;Y=50.744797;A=1615.4;S=127.4;V=111.2;H=306;C=308;WY=-2.5;WX=0.2;
#
X=3.850452;Y=50.744854;A=1614.9;S=128.0;V=111.5;H=309;C=312;WY=-2.5;WX=0.2;
X=3.850360;Y=50.744911;A=1614.5;S=128.6;V=111.7;H=312;C=314;WY=-2.5;WX=0.2;
#
X=3.850272;Y=50.744968;A=1614.0;S=129.1;V=111.9;H=315;C=317;WY=-2.5;WX=0.2;
X=3.850189;Y=50.745029;A=1613.6;S=129.6;V=112.1;H=318;C=320;WY=-2.5;WX=0.2;
#
X=3.850110;Y=50.745094;A=1613.1;S=130.1;V=112.3;H=321;C=323;WY=-2.5;WX=0.2;
X=3.850035;Y=50.745159;A=1612.7;S=130.5;V=112.5;H=324;C=326;WY=-2.5;WX=0.2;
#
X=3.849966;Y=50.745228;A=1612.3;S=130.9;V=112.7;H=327;C=328;WY=-2.5;WX=0.2;
X=3.849902;Y=50.745300;A=1611.9;S=131.3;V=112.9;H=330;C=331;WY=-2.5;WX=0.2;
#
X=3.849852;Y=50.745361;A=1611.6;S=131.6;V=113.0;H=332;C=333;WY=-2.5;WX=0.2;
X=3.849789;Y=50.745449;A=1611.2;S=131.9;V=113.1;H=335;C=337;WY=-2.5;WX=0.2;
#
X=3.849743;Y=50.745522;A=1610.8;S=132.2;V=113.2;H=338;C=339;WY=-2.5;WX=0.2;
X=3.849699;Y=50.745602;A=1610.5;S=132.4;V=113.3;H=341;C=342;WY=-2.5;WX=0.2;
#
X=3.849663;Y=50.745682;A=1610.2;S=132.6;V=113.4;H=344;C=345;WY=-2.5;WX=0.2;
X=3.849633;Y=50.745762;A=1609.9;S=132.7;V=113.4;H=347;C=347;WY=-2.5;WX=0.2;
#
X=3.849609;Y=50.745846;A=1609.7;S=132.8;V=113.5;H=350;C=350;WY=-2.5;WX=0.2;
X=3.849591;Y=50.745926;A=1609.5;S=132.8;V=113.5;H=353;C=353;WY=-2.5;WX=0.2;
#
X=3.849579;Y=50.746010;A=1609.3;S=132.8;V=113.4;H=356;C=356;WY=-2.5;WX=0.2;
X=3.849573;Y=50.746094;A=1609.1;S=132.7;V=113.4;H=359;C=358;WY=-2.5;WX=0.2;
#
X=3.849574;Y=50.746174;A=1608.9;S=132.6;V=113.3;H=2;C=1;WY=-2.5;WX=0.2;
X=3.849581;Y=50.746258;A=1608.8;S=132.5;V=113.2;H=5;C=4;WY=-2.5;WX=0.2;
#
X=3.849594;Y=50.746342;A=1608.7;S=132.2;V=113.1;H=8;C=7;WY=-2.5;WX=0.2;
X=3.849613;Y=50.746422;A=1608.6;S=132.0;V=113.0;H=11;C=9;WY=-2.5;WX=0.2;
#
X=3.849638;Y=50.746502;A=1608.5;S=131.7;V=112.8;H=14;C=12;WY=-2.5;WX=0.2;
X=3.849669;Y=50.746582;A=1608.5;S=131.4;V=112.6;H=16;C=15;WY=-2.5;WX=0.2;
#
X=3.849706;Y=50.746662;A=1608.4;S=131.0;V=112.5;H=19;C=17;WY=-2.5;WX=0.2;
X=3.849749;Y=50.746738;A=1608.4;S=130.6;V=112.3;H=22;C=20;WY=-2.5;WX=0.2;
#
X=3.849771;Y=50.746777;A=1608.4;S=130.4;V=112.2;H=24;C=21;WY=-2.5;WX=0.2;
X=3.849852;Y=50.746887;A=1608.4;S=129.7;V=111.8;H=28;C=26;WY=-2.5;WX=0.2;
#
X=3.849911;Y=50.746960;A=1608.4;S=129.2;V=111.6;H=31;C=28;WY=-2.5;WX=0.2;
X=3.849975;Y=50.747028;A=1608.5;S=128.7;V=111.4;H=34;C=31;WY=-2.5;WX=0.2;
#
X=3.850044;Y=50.747097;A=1608.5;S=128.1;V=111.1;H=37;C=34;WY=-2.5;WX=0.2;
X=3.850118;Y=50.747162;A=1608.5;S=127.5;V=110.9;H=40;C=37;WY=-2.5;WX=0.2;
#
X=3.850197;Y=50.747223;A=1608.5;S=127.0;V=110.7;H=43;C=40;WY=-2.5;WX=0.2;
X=3.850280;Y=50.747284;A=1608.6;S=126.4;V=110.4;H=46;C=42;WY=-2.5;WX=0.2;
#
X=3.850367;Y=50.747341;A=1608.6;S=125.8;V=110.2;H=49;C=45;WY=-2.5;WX=0.2;
X=3.850457;Y=50.747395;A=1608.6;S=125.2;V=110.0;H=52;C=48;WY=-2.5;WX=0.2;
#
X=3.850552;Y=50.747444;A=1608.6;S=124.6;V=109.8;H=55;C=51;WY=-2.5;WX=0.2;
X=3.850649;Y=50.747490;A=1608.6;S=124.0;V=109.6;H=58;C=54;WY=-2.5;WX=0.2;
#
X=3.850750;Y=50.747536;A=1608.5;S=123.4;V=109.4;H=61;C=56;WY=-2.5;WX=0.2;
X=3.850853;Y=50.747574;A=1608.5;S=122.8;V=109.3;H=64;C=59;WY=-2.5;WX=0.2;
#
X=3.850959;Y=50.747612;A=1608.4;S=122.2;V=109.1;H=66;C=62;WY=-2.5;WX=0.2;
X=3.851067;Y=50.747646;A=1608.4;S=121.6;V=109.0;H=69;C=65;WY=-2.5;WX=0.2;
#
X=3.851178;Y=50.747673;A=1608.3;S=121.1;V=108.9;H=72;C=68;WY=-2.5;WX=0.2;
X=3.851286;Y=50.747700;A=1608.1;S=120.5;V=108.9;H=75;C=71;WY=-2.5;WX=0.2;
#
X=3.851403;Y=50.747723;A=1608.0;S=120.0;V=108.8;H=78;C=74;WY=-2.5;WX=0.2;
X=3.851517;Y=50.747742;A=1607.8;S=119.5;V=108.8;H=81;C=77;WY=-2.5;WX=0.2;
#
X=3.851633;Y=50.747757;A=1607.6;S=119.0;V=108.8;H=84;C=80;WY=-2.5;WX=0.2;
X=3.851749;Y=50.747768;A=1607.4;S=118.5;V=108.8;H=87;C=83;WY=-2.5;WX=0.2;
#
X=3.851865;Y=50.747772;A=1607.2;S=118.1;V=108.8;H=90;C=86;WY=-2.5;WX=0.2;
X=3.851981;Y=50.747776;A=1606.9;S=117.7;V=108.9;H=93;C=88;WY=-2.5;WX=0.2;
#
X=3.852097;Y=50.747776;A=1606.6;S=117.3;V=109.0;H=96;C=91;WY=-2.5;WX=0.2;
X=3.852212;Y=50.747772;A=1606.3;S=116.9;V=109.1;H=99;C=94;WY=-2.5;WX=0.2;
#
X=3.852327;Y=50.747765;A=1606.0;S=116.6;V=109.2;H=102;C=97;WY=-2.5;WX=0.2;
X=3.852440;Y=50.747753;A=1605.6;S=116.3;V=109.3;H=105;C=101;WY=-2.5;WX=0.2;
#
X=3.852552;Y=50.747734;A=1605.2;S=116.0;V=109.5;H=108;C=104;WY=-2.5;WX=0.2;
X=3.852662;Y=50.747715;A=1604.9;S=115.7;V=109.7;H=111;C=107;WY=-2.5;WX=0.2;
#
X=3.852770;Y=50.747692;A=1604.5;S=115.5;V=109.8;H=114;C=110;WY=-2.5;WX=0.2;
X=3.852876;Y=50.747665;A=1604.1;S=115.3;V=110.0;H=117;C=113;WY=-2.5;WX=0.2;
#
X=3.852918;Y=50.747654;A=1603.9;S=115.2;V=110.1;H=118;C=114;WY=-2.5;WX=0.2;
X=3.853080;Y=50.747604;A=1603.2;S=114.9;V=110.4;H=123;C=119;WY=-2.5;WX=0.2;
#
X=3.853177;Y=50.747566;A=1602.8;S=114.8;V=110.7;H=126;C=122;WY=-2.5;WX=0.2;
X=3.853271;Y=50.747524;A=1602.4;S=114.6;V=110.9;H=129;C=125;WY=-2.5;WX=0.2;
#
X=3.853361;Y=50.747482;A=1601.9;S=114.5;V=111.1;H=131;C=128;WY=-2.5;WX=0.2;
X=3.853447;Y=50.747437;A=1601.5;S=114.4;V=111.3;H=134;C=131;WY=-2.5;WX=0.2;
#
X=3.853529;Y=50.747387;A=1601.1;S=114.3;V=111.5;H=137;C=134;WY=-2.5;WX=0.2;
X=3.853607;Y=50.747334;A=1600.6;S=114.2;V=111.7;H=140;C=137;WY=-2.5;WX=0.2;
#
X=3.853680;Y=50.747280;A=1600.2;S=114.2;V=111.9;H=143;C=141;WY=-2.5;WX=0.2;
X=3.853749;Y=50.747223;A=1599.8;S=114.1;V=112.0;H=146;C=144;WY=-2.5;WX=0.2;
#
X=3.853804;Y=50.747173;A=1599.5;S=114.1;V=112.2;H=149;C=146;WY=-2.5;WX=0.2;
X=3.853870;Y=50.747105;A=1599.1;S=114.0;V=112.3;H=152;C=150;WY=-2.5;WX=0.2;
#
X=3.853923;Y=50.747040;A=1598.7;S=114.0;V=112.5;H=155;C=153;WY=-2.5;WX=0.2;
X=3.853971;Y=50.746975;A=1598.4;S=114.0;V=112.6;H=158;C=156;WY=-2.5;WX=0.2;
#
X=3.854012;Y=50.746910;A=1598.1;S=113.9;V=112.6;H=161;C=159;WY=-2.5;WX=0.2;
X=3.854048;Y=50.746841;A=1597.8;S=113.9;V=112.7;H=164;C=162;WY=-2.5;WX=0.2;
#
X=3.854078;Y=50.746773;A=1597.5;S=113.9;V=112.7;H=166;C=165;WY=-2.5;WX=0.2;
X=3.854102;Y=50.746704;A=1597.3;S=113.8;V=112.8;H=169;C=169;WY=-2.5;WX=0.2;
#
X=3.854120;Y=50.746639;A=1597.0;S=113.8;V=112.8;H=172;C=172;WY=-2.5;WX=0.2;
X=3.854133;Y=50.746563;A=1596.8;S=113.8;V=112.7;H=175;C=175;WY=-2.5;WX=0.2;
#
X=3.854139;Y=50.746490;A=1596.6;S=113.8;V=112.7;H=178;C=178;WY=-2.5;WX=0.2;
X=3.854138;Y=50.746422;A=1596.5;S=113.7;V=112.6;H=181;C=181;WY=-2.5;WX=0.2;
#
X=3.854132;Y=50.746349;A=1596.4;S=113.7;V=112.5;H=184;C=184;WY=-2.5;WX=0.2;
X=3.854120;Y=50.746281;A=1596.2;S=113.7;V=112.4;H=187;C=187;WY=-2.5;WX=0.2;
#
X=3.854101;Y=50.746208;A=1596.1;S=113.7;V=112.3;H=190;C=190;WY=-2.5;WX=0.2;
X=3.854077;Y=50.746140;A=1596.1;S=113.7;V=112.2;H=192;C=194;WY=-2.5;WX=0.2;
#
X=3.854061;Y=50.746101;A=1596.0;S=113.7;V=112.1;H=194;C=195;WY=-2.5;WX=0.2;
X=3.854011;Y=50.746002;A=1596.0;S=113.6;V=111.8;H=198;C=200;WY=-2.5;WX=0.2;
#
X=3.853969;Y=50.745937;A=1596.0;S=113.6;V=111.6;H=201;C=203;WY=-2.5;WX=0.2;
X=3.853921;Y=50.745872;A=1595.9;S=113.7;V=111.4;H=204;C=206;WY=-2.5;WX=0.2;
#
X=3.853868;Y=50.745811;A=1595.9;S=113.7;V=111.2;H=207;C=209;WY=-2.5;WX=0.2;
X=3.853811;Y=50.745750;A=1596.0;S=113.7;V=111.0;H=210;C=212;WY=-2.5;WX=0.2;
#
X=3.853747;Y=50.745689;A=1596.0;S=113.8;V=110.8;H=213;C=215;WY=-2.5;WX=0.2;
X=3.853679;Y=50.745636;A=1596.0;S=113.8;V=110.5;H=216;C=218;WY=-2.5;WX=0.2;
#
X=3.853606;Y=50.745579;A=1596.0;S=113.9;V=110.3;H=219;C=221;WY=-2.5;WX=0.2;
X=3.853529;Y=50.745529;A=1596.0;S=114.0;V=110.1;H=221;C=224;WY=-2.5;WX=0.2;
#
X=3.853447;Y=50.745480;A=1596.0;S=114.2;V=109.9;H=224;C=228;WY=-2.5;WX=0.2;
X=3.853361;Y=50.745434;A=1596.0;S=114.3;V=109.7;H=227;C=231;WY=-2.5;WX=0.2;
#
X=3.853271;Y=50.745392;A=1596.0;S=114.5;V=109.5;H=230;C=234;WY=-2.5;WX=0.2;
X=3.853178;Y=50.745350;A=1596.0;S=114.7;V=109.3;H=233;C=237;WY=-2.5;WX=0.2;
#
X=3.853081;Y=50.745312;A=1596.0;S=114.9;V=109.1;H=236;C=240;WY=-2.5;WX=0.2;
X=3.852982;Y=50.745277;A=1596.0;S=115.1;V=108.9;H=239;C=243;WY=-2.5;WX=0.2;
#
X=3.852879;Y=50.745247;A=1595.9;S=115.4;V=108.8;H=242;C=246;WY=-2.5;WX=0.2;
X=3.852773;Y=50.745220;A=1595.9;S=115.7;V=108.6;H=245;C=249;WY=-2.5;WX=0.2;
#
X=3.852665;Y=50.745197;A=1595.8;S=116.0;V=108.5;H=248;C=252;WY=-2.5;WX=0.2;
X=3.852556;Y=50.745178;A=1595.7;S=116.4;V=108.4;H=251;C=255;WY=-2.5;WX=0.2;
#
X=3.852444;Y=50.745159;A=1595.5;S=116.7;V=108.4;H=254;C=258;WY=-2.5;WX=0.2;
X=3.852330;Y=50.745148;A=1595.4;S=117.1;V=108.3;H=257;C=261;WY=-2.5;WX=0.2;
#
X=3.852216;Y=50.745136;A=1595.2;S=117.6;V=108.3;H=259;C=264;WY=-2.5;WX=0.2;
X=3.852100;Y=50.745132;A=1595.0;S=118.0;V=108.3;H=262;C=267;WY=-2.5;WX=0.2;
#
X=3.851983;Y=50.745129;A=1594.8;S=118.5;V=108.3;H=265;C=269;WY=-2.5;WX=0.2;
X=3.851878;Y=50.745132;A=1594.6;S=118.9;V=108.3;H=268;C=272;WY=-2.5;WX=0.2;
#
X=3.851757;Y=50.745136;A=1594.3;S=119.5;V=108.4;H=271;C=275;WY=-2.5;WX=0.2;
X=3.851632;Y=50.745148;A=1594.0;S=120.0;V=108.5;H=274;C=278;WY=-2.5;WX=0.2;
#
X=3.851516;Y=50.745159;A=1593.7;S=120.6;V=108.6;H=277;C=281;WY=-2.5;WX=0.2;
X=3.851399;Y=50.745178;A=1593.4;S=121.1;V=108.7;H=280;C=284;WY=-2.5;WX=0.2;
#
X=3.851284;Y=50.745197;A=1593.1;S=121.7;V=108.8;H=283;C=287;WY=-2.5;WX=0.2;
X=3.851178;Y=50.745220;A=1592.7;S=122.2;V=109.0;H=286;C=289;WY=-2.5;WX=0.2;
#
X=3.851058;Y=50.745251;A=1592.3;S=122.8;V=109.1;H=289;C=292;WY=-2.5;WX=0.2;
X=3.850948;Y=50.745281;A=1591.9;S=123.4;V=109.3;H=292;C=295;WY=-2.5;WX=0.2;
#
X=3.850839;Y=50.745319;A=1591.5;S=124.0;V=109.5;H=295;C=298;WY=-2.5;WX=0.2;
X=3.850733;Y=50.745358;A=1591.1;S=124.6;V=109.7;H=298;C=301;WY=-2.5;WX=0.2;
#
X=3.850640;Y=50.745396;A=1590.8;S=125.1;V=109.9;H=300;C=303;WY=-2.5;WX=0.2;
X=3.850529;Y=50.745445;A=1590.3;S=125.7;V=110.1;H=303;C=306;WY=-2.5;WX=0.2;
#
X=3.850431;Y=50.745495;A=1589.9;S=126.3;V=110.3;H=306;C=309;WY=-2.5;WX=0.2;
X=3.850337;Y=50.745544;A=1589.4;S=126.8;V=110.5;H=309;C=312;WY=-2.5;WX=0.2;
#
X=3.850246;Y=50.745602;A=1589.0;S=127.4;V=110.7;H=312;C=315;WY=-2.5;WX=0.2;
X=3.850160;Y=50.745659;A=1588.6;S=127.8;V=110.9;H=315;C=317;WY=-2.5;WX=0.2;
#
X=3.850077;Y=50.745720;A=1588.2;S=128.3;V=111.1;H=318;C=320;WY=-2.5;WX=0.2;
X=3.849999;Y=50.745781;A=1587.8;S=128.8;V=111.3;H=321;C=323;WY=-2.5;WX=0.2;
#
X=3.849952;Y=50.745823;A=1587.5;S=129.0;V=111.4;H=323;C=325;WY=-2.5;WX=0.2;
X=3.849857;Y=50.745914;A=1587.0;S=129.6;V=111.6;H=327;C=328;WY=-2.5;WX=0.2;
#
X=3.849793;Y=50.745987;A=1586.7;S=129.9;V=111.7;H=329;C=331;WY=-2.5;WX=0.2;
X=3.849734;Y=50.746059;A=1586.3;S=130.2;V=111.8;H=332;C=334;WY=-2.5;WX=0.2;
#
X=3.849681;Y=50.746132;A=1586.0;S=130.5;V=111.9;H=335;C=336;WY=-2.5;WX=0.2;
X=3.849633;Y=50.746208;A=1585.7;S=130.7;V=112.0;H=338;C=339;WY=-2.5;WX=0.2;
#
X=3.849591;Y=50.746284;A=1585.4;S=130.9;V=112.1;H=341;C=342;WY=-2.5;WX=0.2;
X=3.849554;Y=50.746365;A=1585.1;S=131.1;V=112.1;H=344;C=344;WY=-2.5;WX=0.2;
#
X=3.849523;Y=50.746445;A=1584.9;S=131.2;V=112.2;H=347;C=347;WY=-2.5;WX=0.2;
X=3.849498;Y=50.746525;A=1584.6;S=131.2;V=112.2;H=349;C=350;WY=-2.5;WX=0.2;
#
X=3.849479;Y=50.746605;A=1584.4;S=131.2;V=112.1;H=352;C=352;WY=-2.5;WX=0.2;
X=3.849465;Y=50.746689;A=1584.2;S=131.2;V=112.1;H=355;C=355;WY=-2.5;WX=0.2;
#
X=3.849458;Y=50.746769;A=1584.1;S=131.1;V=112.0;H=358;C=358;WY=-2.5;WX=0.2;
X=3.849457;Y=50.746807;A=1584.0;S=131.1;V=112.0;H=359;C=359;WY=-2.5;WX=0.2;
#
X=3.849462;Y=50.746933;A=1583.8;S=130.8;V=111.8;H=4;C=3;WY=-2.5;WX=0.2;
X=3.849473;Y=50.747013;A=1583.7;S=130.6;V=111.7;H=7;C=6;WY=-2.5;WX=0.2;
#
X=3.849490;Y=50.747097;A=1583.7;S=130.4;V=111.6;H=10;C=8;WY=-2.5;WX=0.2;
X=3.849512;Y=50.747177;A=1583.6;S=130.1;V=111.4;H=12;C=11;WY=-2.5;WX=0.2;
#
X=3.849541;Y=50.747253;A=1583.5;S=129.8;V=111.3;H=15;C=14;WY=-2.5;WX=0.2;
X=3.849575;Y=50.747334;A=1583.5;S=129.4;V=111.1;H=18;C=16;WY=-2.5;WX=0.2;
#
X=3.849615;Y=50.747410;A=1583.5;S=129.0;V=110.9;H=21;C=19;WY=-2.5;WX=0.2;
X=3.849660;Y=50.747486;A=1583.5;S=128.5;V=110.6;H=24;C=22;WY=-2.5;WX=0.2;
#
X=3.849711;Y=50.747559;A=1583.5;S=128.0;V=110.4;H=27;C=24;WY=-2.5;WX=0.2;
X=3.849766;Y=50.747631;A=1583.5;S=127.5;V=110.1;H=29;C=27;WY=-2.5;WX=0.2;
#
X=3.849827;Y=50.747700;A=1583.5;S=126.8;V=109.7;H=32;C=30;WY=-2.5;WX=0.2;
X=3.849892;Y=50.747768;A=1583.6;S=126.1;V=109.3;H=35;C=32;WY=-2.5;WX=0.2;
#
X=3.849960;Y=50.747833;A=1583.8;S=125.3;V=108.8;H=37;C=34;WY=-2.5;WX=0.2;
X=3.850032;Y=50.747898;A=1584.0;S=124.5;V=108.2;H=39;C=36;WY=-2.5;WX=0.2;
#
X=3.850107;Y=50.747959;A=1584.3;S=123.6;V=107.6;H=41;C=38;WY=-2.5;WX=0.2;
X=3.850183;Y=50.748016;A=1584.6;S=122.7;V=107.0;H=42;C=39;WY=-2.5;WX=0.2;
#
